437	1	192	2.99	2007-01-26 04:49:03.996577
437	2	656	4.99	2007-01-28 18:46:50.996577
437	1	666	5.99	2007-01-28 20:17:17.996577
438	2	23	4.99	2007-01-25 01:08:47.996577
438	2	1036	0.99	2007-01-31 03:49:36.996577
438	1	1138	6.99	2007-01-31 17:58:53.996577
439	1	126	2.99	2007-01-25 19:36:25.996577
439	2	367	0.99	2007-01-27 06:05:28.996577
439	1	786	9.99	2007-01-29 13:45:54.996577
440	2	957	4.99	2007-01-30 16:21:55.996577
441	1	823	4.99	2007-01-29 20:08:03.996577
442	2	466	0.99	2007-01-27 19:25:33.996577
442	2	558	6.99	2007-01-28 07:07:09.996577
442	1	632	5.99	2007-01-28 16:06:16.996577
443	2	1068	4.99	2007-01-31 08:00:41.996577
444	1	201	8.99	2007-01-26 05:42:11.996577
444	1	557	0.99	2007-01-28 07:04:48.996577
445	1	481	2.99	2007-01-27 21:17:53.996577
445	1	960	2.99	2007-01-30 16:41:49.996577
446	2	14	0.99	2007-01-24 22:59:41.996577
446	1	236	0.99	2007-01-26 10:22:15.996577
446	1	355	4.99	2007-01-27 04:43:59.996577
447	1	461	2.99	2007-01-27 18:37:21.996577
447	2	732	0.99	2007-01-29 06:01:17.996577
448	1	299	4.99	2007-01-26 19:24:02.996577
448	2	1123	2.99	2007-01-31 15:17:09.996577
449	2	263	4.99	2007-01-26 14:16:06.996577
449	2	325	5.99	2007-01-26 23:38:21.996577
449	1	849	7.99	2007-01-29 23:51:33.996577
450	2	548	3.99	2007-01-28 06:03:22.996577
451	2	77	0.99	2007-01-25 10:00:25.996577
451	2	328	2.99	2007-01-26 23:57:57.996577
451	2	1113	2.99	2007-01-31 14:27:10.996577
452	1	354	2.99	2007-01-27 04:40:52.996577
452	2	714	2.99	2007-01-29 02:43:47.996577
452	1	726	1.99	2007-01-29 04:33:55.996577
454	1	735	7.99	2007-01-29 06:36:39.996577
455	2	115	0.99	2007-01-25 17:41:51.996577
455	2	343	0.99	2007-01-27 02:42:07.996577
456	2	19	4.99	2007-01-24 23:45:50.996577
457	2	1024	7.99	2007-01-31 01:58:45.996577
459	2	2	2.99	2007-01-24 21:22:59.996577
460	1	223	4.99	2007-01-26 08:43:49.996577
460	2	298	0.99	2007-01-26 19:20:52.996577
460	1	880	0.99	2007-01-30 04:40:59.996577
460	2	1064	4.99	2007-01-31 07:18:33.996577
461	1	684	6.99	2007-01-28 22:41:41.996577
462	2	156	2.99	2007-01-25 23:47:31.996577
462	2	590	3.99	2007-01-28 11:35:16.996577
463	1	560	1.99	2007-01-28 07:21:28.996577
464	1	305	3.99	2007-01-26 19:50:33.996577
464	2	373	1.99	2007-01-27 06:44:51.996577
465	2	640	0.99	2007-01-28 17:11:52.996577
466	2	1104	2.99	2007-01-31 12:58:27.996577
467	2	225	4.99	2007-01-26 08:56:16.996577
468	2	101	6.99	2007-01-25 15:45:30.996577
468	1	186	4.99	2007-01-26 04:01:18.996577
468	2	296	6.99	2007-01-26 19:03:45.996577
468	2	459	0.99	2007-01-27 18:28:30.996577
468	1	673	0.99	2007-01-28 20:35:56.996577
469	1	168	0.99	2007-01-26 01:36:09.996577
469	2	506	7.99	2007-01-28 00:37:45.996577
469	2	529	4.99	2007-01-28 03:02:43.996577
469	2	936	1.99	2007-01-30 12:21:15.996577
469	1	1119	2.99	2007-01-31 15:02:53.996577
470	2	60	2.99	2007-01-25 07:26:51.996577
471	1	616	2.99	2007-01-28 14:14:05.996577
472	2	142	0.99	2007-01-25 22:12:13.996577
472	2	249	2.99	2007-01-26 12:47:35.996577
472	2	800	0.99	2007-01-29 15:56:38.996577
472	2	994	4.99	2007-01-30 22:24:02.996577
473	1	348	4.99	2007-01-27 03:19:22.996577
473	2	942	2.99	2007-01-30 13:34:13.996577
473	2	973	3.99	2007-01-30 18:56:11.996577
474	1	816	7.99	2007-01-29 18:55:05.996577
475	2	417	4.99	2007-01-27 13:35:53.996577
475	1	702	0.99	2007-01-29 00:55:56.996577
476	1	489	4.99	2007-01-27 22:37:38.996577
476	1	771	2.99	2007-01-29 11:27:40.996577
477	1	882	2.99	2007-01-30 04:44:32.996577
479	2	132	3.99	2007-01-25 20:15:20.996577
479	1	709	7.99	2007-01-29 02:16:27.996577
480	1	518	0.99	2007-01-28 01:46:28.996577
480	1	720	6.99	2007-01-29 03:45:56.996577
480	2	822	9.99	2007-01-29 20:04:26.996577
481	2	1109	5.99	2007-01-31 13:40:41.996577
482	1	259	8.99	2007-01-26 14:01:12.996577
482	2	680	2.99	2007-01-28 21:55:52.996577
482	2	879	0.99	2007-01-30 04:18:08.996577
483	2	742	6.99	2007-01-29 07:04:56.996577
484	2	35	4.99	2007-01-25 02:53:02.996577
484	2	668	2.99	2007-01-28 20:23:11.996577
484	2	727	2.99	2007-01-29 04:36:41.996577
485	1	1009	2.99	2007-01-31 00:16:01.996577
486	1	909	8.99	2007-01-30 09:12:04.996577
486	2	946	2.99	2007-01-30 14:03:34.996577
486	2	1129	0.99	2007-01-31 16:29:14.996577
489	1	219	4.99	2007-01-26 08:10:11.996577
489	2	513	2.99	2007-01-28 01:36:36.996577
490	2	585	6.99	2007-01-28 10:19:11.996577
490	2	676	4.99	2007-01-28 20:56:17.996577
491	1	484	2.99	2007-01-27 21:55:11.996577
491	2	1097	0.99	2007-01-31 12:07:08.996577
492	1	84	2.99	2007-01-25 11:04:56.996577
493	1	543	7.99	2007-01-28 05:12:00.996577
494	1	608	4.99	2007-01-28 13:32:10.996577
495	2	623	4.99	2007-01-28 14:29:54.996577
495	2	741	4.99	2007-01-29 07:04:15.996577
496	2	322	4.99	2007-01-26 23:16:01.996577
496	2	966	0.99	2007-01-30 17:29:03.996577
497	1	1100	7.99	2007-01-31 12:31:47.996577
498	2	49	2.99	2007-01-25 05:08:01.996577
498	1	429	8.99	2007-01-27 14:49:52.996577
498	2	718	2.99	2007-01-29 03:20:49.996577
499	2	89	2.99	2007-01-25 12:56:55.996577
500	1	112	8.99	2007-01-25 17:25:50.996577
500	1	389	8.99	2007-01-27 09:14:07.996577
500	1	610	0.99	2007-01-28 13:43:51.996577
501	1	493	0.99	2007-01-27 23:02:37.996577
501	1	605	1.99	2007-01-28 13:07:36.996577
502	2	258	2.99	2007-01-26 13:56:40.996577
502	1	861	0.99	2007-01-30 01:16:58.996577
502	1	893	2.99	2007-01-30 06:35:25.996577
502	2	965	0.99	2007-01-30 17:28:40.996577
503	2	109	1.99	2007-01-25 17:08:46.996577
503	1	353	5.99	2007-01-27 04:32:05.996577
503	1	631	2.99	2007-01-28 16:04:58.996577
503	1	1074	4.99	2007-01-31 08:33:08.996577
504	2	136	5.99	2007-01-25 20:30:56.996577
504	2	470	4.99	2007-01-27 19:45:34.996577
504	1	838	4.99	2007-01-29 22:56:23.996577
505	1	159	2.99	2007-01-26 00:02:54.996577
505	1	645	2.99	2007-01-28 17:42:35.996577
506	1	114	3.99	2007-01-25 17:41:08.996577
506	2	387	2.99	2007-01-27 09:03:53.996577
506	2	410	3.99	2007-01-27 12:39:48.996577
506	1	547	8.99	2007-01-28 05:52:54.996577
506	2	907	0.99	2007-01-30 09:05:53.996577
506	1	1042	2.99	2007-01-31 04:21:26.996577
506	2	1153	4.99	2007-01-31 20:05:10.996577
507	1	52	0.99	2007-01-25 05:19:55.996577
507	2	713	4.99	2007-01-29 02:38:43.996577
508	1	369	2.99	2007-01-27 06:15:15.996577
508	2	921	2.99	2007-01-30 10:21:35.996577
509	1	22	4.99	2007-01-25 00:47:49.996577
509	1	831	8.99	2007-01-29 21:18:51.996577
510	1	75	8.99	2007-01-25 09:42:00.996577
510	1	372	5.99	2007-01-27 06:42:24.996577
510	2	1118	4.99	2007-01-31 14:51:28.996577
511	1	56	2.99	2007-01-25 06:56:37.996577
511	1	819	3.99	2007-01-29 19:28:58.996577
513	2	993	4.99	2007-01-30 22:22:45.996577
514	2	536	4.99	2007-01-28 04:45:59.996577
515	2	187	8.99	2007-01-26 04:11:03.996577
515	2	292	6.99	2007-01-26 18:50:38.996577
516	2	339	3.99	2007-01-27 02:15:44.996577
516	1	571	1.99	2007-01-28 08:46:07.996577
517	2	850	4.99	2007-01-30 00:03:38.996577
518	1	710	2.99	2007-01-29 02:17:02.996577
519	1	1056	3.99	2007-01-31 06:16:33.996577
520	1	962	6.99	2007-01-30 17:13:43.996577
522	2	426	5.99	2007-01-27 14:25:23.996577
523	1	42	4.99	2007-01-25 03:53:24.996577
523	2	664	0.99	2007-01-28 19:59:34.996577
524	2	118	0.99	2007-01-25 17:59:44.996577
524	1	982	4.99	2007-01-30 20:43:50.996577
525	1	437	5.99	2007-01-27 16:15:48.996577
526	1	495	4.99	2007-01-27 23:09:14.996577
526	2	679	4.99	2007-01-28 21:53:23.996577
526	2	1015	2.99	2007-01-31 01:13:23.996577
528	1	204	0.99	2007-01-26 05:59:03.996577
528	2	472	0.99	2007-01-27 20:04:41.996577
528	1	533	5.99	2007-01-28 04:43:12.996577
528	2	695	3.99	2007-01-29 00:19:19.996577
528	2	793	5.99	2007-01-29 15:12:34.996577
529	1	453	2.99	2007-01-27 17:59:42.996577
530	1	851	0.99	2007-01-30 00:03:41.996577
531	1	233	4.99	2007-01-26 10:12:10.996577
531	1	681	2.99	2007-01-28 22:08:10.996577
532	1	43	2.99	2007-01-25 04:07:51.996577
533	1	173	0.99	2007-01-26 02:10:36.996577
533	2	190	1.99	2007-01-26 04:39:54.996577
533	1	615	5.99	2007-01-28 14:04:18.996577
534	2	304	5.99	2007-01-26 19:49:54.996577
534	2	940	0.99	2007-01-30 13:29:28.996577
535	1	37	0.99	2007-01-25 03:12:57.996577
535	2	541	2.99	2007-01-28 05:10:24.996577
535	1	778	3.99	2007-01-29 12:38:19.996577
535	2	959	4.99	2007-01-30 16:35:26.996577
536	1	237	0.99	2007-01-26 10:43:39.996577
536	1	929	6.99	2007-01-30 11:01:05.996577
537	2	603	4.99	2007-01-28 12:56:17.996577
538	2	594	2.99	2007-01-28 12:10:22.996577
538	2	734	4.99	2007-01-29 06:07:18.996577
539	2	250	4.99	2007-01-26 12:58:50.996577
539	1	342	0.99	2007-01-27 02:39:30.996577
541	1	1021	7.99	2007-01-31 01:44:41.996577
541	1	1066	4.99	2007-01-31 07:35:59.996577
542	1	220	4.99	2007-01-26 08:35:15.996577
542	2	376	4.99	2007-01-27 07:26:41.996577
543	1	243	6.99	2007-01-26 11:34:31.996577
543	2	476	1.99	2007-01-27 21:00:02.996577
544	1	397	2.99	2007-01-27 10:57:28.996577
544	1	864	2.99	2007-01-30 01:55:43.996577
545	2	248	0.99	2007-01-26 12:36:24.996577
545	2	715	3.99	2007-01-29 02:51:07.996577
546	1	197	5.99	2007-01-26 05:27:47.996577
546	1	482	6.99	2007-01-27 21:21:28.996577
547	1	306	0.99	2007-01-26 20:00:23.996577
547	2	443	8.99	2007-01-27 17:03:46.996577
547	2	1094	1.99	2007-01-31 11:32:15.996577
548	2	177	6.99	2007-01-26 02:42:55.996577
548	1	743	4.99	2007-01-29 07:07:28.996577
548	2	872	3.99	2007-01-30 03:31:30.996577
549	1	6	0.99	2007-01-24 21:36:33.996577
549	2	852	4.99	2007-01-30 00:05:23.996577
549	1	906	3.99	2007-01-30 08:59:04.996577
549	2	1086	4.99	2007-01-31 09:46:03.996577
550	2	922	7.99	2007-01-30 10:24:21.996577
551	2	155	7.99	2007-01-25 23:43:31.996577
551	1	728	2.99	2007-01-29 04:41:04.996577
