21	2	2006-02-15 10:09:17
21	2	2006-02-15 10:09:17
21	2	2006-02-15 10:09:17
22	1	2006-02-15 10:09:17
22	1	2006-02-15 10:09:17
22	1	2006-02-15 10:09:17
22	1	2006-02-15 10:09:17
22	2	2006-02-15 10:09:17
22	2	2006-02-15 10:09:17
22	2	2006-02-15 10:09:17
23	1	2006-02-15 10:09:17
23	1	2006-02-15 10:09:17
23	1	2006-02-15 10:09:17
23	2	2006-02-15 10:09:17
23	2	2006-02-15 10:09:17
24	1	2006-02-15 10:09:17
24	1	2006-02-15 10:09:17
24	1	2006-02-15 10:09:17
24	1	2006-02-15 10:09:17
25	1	2006-02-15 10:09:17
25	1	2006-02-15 10:09:17
25	1	2006-02-15 10:09:17
25	1	2006-02-15 10:09:17
25	2	2006-02-15 10:09:17
25	2	2006-02-15 10:09:17
26	1	2006-02-15 10:09:17
26	1	2006-02-15 10:09:17
26	2	2006-02-15 10:09:17
26	2	2006-02-15 10:09:17
26	2	2006-02-15 10:09:17
27	1	2006-02-15 10:09:17
27	1	2006-02-15 10:09:17
27	1	2006-02-15 10:09:17
27	1	2006-02-15 10:09:17
28	1	2006-02-15 10:09:17
28	1	2006-02-15 10:09:17
28	1	2006-02-15 10:09:17
29	1	2006-02-15 10:09:17
29	1	2006-02-15 10:09:17
30	1	2006-02-15 10:09:17
30	1	2006-02-15 10:09:17
31	1	2006-02-15 10:09:17
31	1	2006-02-15 10:09:17
31	1	2006-02-15 10:09:17
31	1	2006-02-15 10:09:17
31	2	2006-02-15 10:09:17
31	2	2006-02-15 10:09:17
31	2	2006-02-15 10:09:17
31	2	2006-02-15 10:09:17
32	2	2006-02-15 10:09:17
32	2	2006-02-15 10:09:17
34	2	2006-02-15 10:09:17
34	2	2006-02-15 10:09:17
34	2	2006-02-15 10:09:17
34	2	2006-02-15 10:09:17
35	1	2006-02-15 10:09:17
35	1	2006-02-15 10:09:17
35	1	2006-02-15 10:09:17
35	1	2006-02-15 10:09:17
35	2	2006-02-15 10:09:17
35	2	2006-02-15 10:09:17
35	2	2006-02-15 10:09:17
37	1	2006-02-15 10:09:17
37	1	2006-02-15 10:09:17
37	1	2006-02-15 10:09:17
37	1	2006-02-15 10:09:17
37	2	2006-02-15 10:09:17
37	2	2006-02-15 10:09:17
37	2	2006-02-15 10:09:17
39	1	2006-02-15 10:09:17
39	1	2006-02-15 10:09:17
39	1	2006-02-15 10:09:17
39	2	2006-02-15 10:09:17
39	2	2006-02-15 10:09:17
39	2	2006-02-15 10:09:17
39	2	2006-02-15 10:09:17
40	2	2006-02-15 10:09:17
40	2	2006-02-15 10:09:17
40	2	2006-02-15 10:09:17
40	2	2006-02-15 10:09:17
42	2	2006-02-15 10:09:17
42	2	2006-02-15 10:09:17
42	2	2006-02-15 10:09:17
42	2	2006-02-15 10:09:17
43	1	2006-02-15 10:09:17
43	1	2006-02-15 10:09:17
43	1	2006-02-15 10:09:17
43	2	2006-02-15 10:09:17
43	2	2006-02-15 10:09:17
43	2	2006-02-15 10:09:17
43	2	2006-02-15 10:09:17
44	1	2006-02-15 10:09:17
44	1	2006-02-15 10:09:17
44	2	2006-02-15 10:09:17
44	2	2006-02-15 10:09:17
44	2	2006-02-15 10:09:17
45	1	2006-02-15 10:09:17
45	1	2006-02-15 10:09:17
45	1	2006-02-15 10:09:17
45	1	2006-02-15 10:09:17
45	2	2006-02-15 10:09:17
45	2	2006-02-15 10:09:17
46	2	2006-02-15 10:09:17
46	2	2006-02-15 10:09:17
46	2	2006-02-15 10:09:17
47	2	2006-02-15 10:09:17
47	2	2006-02-15 10:09:17
48	1	2006-02-15 10:09:17
48	1	2006-02-15 10:09:17
48	2	2006-02-15 10:09:17
48	2	2006-02-15 10:09:17
49	1	2006-02-15 10:09:17
49	1	2006-02-15 10:09:17
49	1	2006-02-15 10:09:17
49	2	2006-02-15 10:09:17
49	2	2006-02-15 10:09:17
49	2	2006-02-15 10:09:17
50	1	2006-02-15 10:09:17
50	1	2006-02-15 10:09:17
50	1	2006-02-15 10:09:17
50	2	2006-02-15 10:09:17
50	2	2006-02-15 10:09:17
51	1	2006-02-15 10:09:17
51	1	2006-02-15 10:09:17
51	2	2006-02-15 10:09:17
51	2	2006-02-15 10:09:17
51	2	2006-02-15 10:09:17
51	2	2006-02-15 10:09:17
52	2	2006-02-15 10:09:17
52	2	2006-02-15 10:09:17
53	1	2006-02-15 10:09:17
53	1	2006-02-15 10:09:17
54	1	2006-02-15 10:09:17
54	1	2006-02-15 10:09:17
54	1	2006-02-15 10:09:17
54	2	2006-02-15 10:09:17
54	2	2006-02-15 10:09:17
55	1	2006-02-15 10:09:17
55	1	2006-02-15 10:09:17
55	1	2006-02-15 10:09:17
55	1	2006-02-15 10:09:17
55	2	2006-02-15 10:09:17
55	2	2006-02-15 10:09:17
56	1	2006-02-15 10:09:17
56	1	2006-02-15 10:09:17
56	1	2006-02-15 10:09:17
56	2	2006-02-15 10:09:17
56	2	2006-02-15 10:09:17
57	1	2006-02-15 10:09:17
57	1	2006-02-15 10:09:17
57	1	2006-02-15 10:09:17
57	1	2006-02-15 10:09:17
57	2	2006-02-15 10:09:17
57	2	2006-02-15 10:09:17
57	2	2006-02-15 10:09:17
58	2	2006-02-15 10:09:17
58	2	2006-02-15 10:09:17
58	2	2006-02-15 10:09:17
58	2	2006-02-15 10:09:17
59	1	2006-02-15 10:09:17
59	1	2006-02-15 10:09:17
59	1	2006-02-15 10:09:17
59	2	2006-02-15 10:09:17
59	2	2006-02-15 10:09:17
60	1	2006-02-15 10:09:17
60	1	2006-02-15 10:09:17
60	1	2006-02-15 10:09:17
61	1	2006-02-15 10:09:17
61	1	2006-02-15 10:09:17
61	1	2006-02-15 10:09:17
61	1	2006-02-15 10:09:17
61	2	2006-02-15 10:09:17
61	2	2006-02-15 10:09:17
62	2	2006-02-15 10:09:17
62	2	2006-02-15 10:09:17
63	1	2006-02-15 10:09:17
63	1	2006-02-15 10:09:17
63	2	2006-02-15 10:09:17
63	2	2006-02-15 10:09:17
64	2	2006-02-15 10:09:17
64	2	2006-02-15 10:09:17
64	2	2006-02-15 10:09:17
65	2	2006-02-15 10:09:17
65	2	2006-02-15 10:09:17
65	2	2006-02-15 10:09:17
65	2	2006-02-15 10:09:17
66	1	2006-02-15 10:09:17
66	1	2006-02-15 10:09:17
66	1	2006-02-15 10:09:17
67	1	2006-02-15 10:09:17
67	1	2006-02-15 10:09:17
67	2	2006-02-15 10:09:17
67	2	2006-02-15 10:09:17
67	2	2006-02-15 10:09:17
67	2	2006-02-15 10:09:17
68	1	2006-02-15 10:09:17
68	1	2006-02-15 10:09:17
68	2	2006-02-15 10:09:17
68	2	2006-02-15 10:09:17
69	1	2006-02-15 10:09:17
69	1	2006-02-15 10:09:17
69	1	2006-02-15 10:09:17
69	1	2006-02-15 10:09:17
69	2	2006-02-15 10:09:17
69	2	2006-02-15 10:09:17
69	2	2006-02-15 10:09:17
69	2	2006-02-15 10:09:17
70	1	2006-02-15 10:09:17
70	1	2006-02-15 10:09:17
70	2	2006-02-15 10:09:17
70	2	2006-02-15 10:09:17
71	2	2006-02-15 10:09:17
71	2	2006-02-15 10:09:17
71	2	2006-02-15 10:09:17
71	2	2006-02-15 10:09:17
72	1	2006-02-15 10:09:17
72	1	2006-02-15 10:09:17
72	1	2006-02-15 10:09:17
72	1	2006-02-15 10:09:17
72	2	2006-02-15 10:09:17
72	2	2006-02-15 10:09:17
73	1	2006-02-15 10:09:17
73	1	2006-02-15 10:09:17
73	1	2006-02-15 10:09:17
73	1	2006-02-15 10:09:17
73	2	2006-02-15 10:09:17
73	2	2006-02-15 10:09:17
73	2	2006-02-15 10:09:17
73	2	2006-02-15 10:09:17
74	1	2006-02-15 10:09:17
74	1	2006-02-15 10:09:17
74	1	2006-02-15 10:09:17
74	2	2006-02-15 10:09:17
74	2	2006-02-15 10:09:17
75	2	2006-02-15 10:09:17
75	2	2006-02-15 10:09:17
75	2	2006-02-15 10:09:17
76	1	2006-02-15 10:09:17
76	1	2006-02-15 10:09:17
76	1	2006-02-15 10:09:17
77	1	2006-02-15 10:09:17
77	1	2006-02-15 10:09:17
77	1	2006-02-15 10:09:17
77	1	2006-02-15 10:09:17
77	2	2006-02-15 10:09:17
77	2	2006-02-15 10:09:17
78	1	2006-02-15 10:09:17
78	1	2006-02-15 10:09:17
78	1	2006-02-15 10:09:17
78	2	2006-02-15 10:09:17
78	2	2006-02-15 10:09:17
78	2	2006-02-15 10:09:17
78	2	2006-02-15 10:09:17
79	1	2006-02-15 10:09:17
79	1	2006-02-15 10:09:17
79	1	2006-02-15 10:09:17
79	2	2006-02-15 10:09:17
79	2	2006-02-15 10:09:17
79	2	2006-02-15 10:09:17
80	1	2006-02-15 10:09:17
80	1	2006-02-15 10:09:17
80	1	2006-02-15 10:09:17
80	1	2006-02-15 10:09:17
81	1	2006-02-15 10:09:17
81	1	2006-02-15 10:09:17
81	1	2006-02-15 10:09:17
81	1	2006-02-15 10:09:17
82	1	2006-02-15 10:09:17
82	1	2006-02-15 10:09:17
83	1	2006-02-15 10:09:17
83	1	2006-02-15 10:09:17
83	1	2006-02-15 10:09:17
83	2	2006-02-15 10:09:17
83	2	2006-02-15 10:09:17
84	1	2006-02-15 10:09:17
84	1	2006-02-15 10:09:17
84	1	2006-02-15 10:09:17
84	1	2006-02-15 10:09:17
85	2	2006-02-15 10:09:17
85	2	2006-02-15 10:09:17
85	2	2006-02-15 10:09:17
85	2	2006-02-15 10:09:17
86	1	2006-02-15 10:09:17
86	1	2006-02-15 10:09:17
86	1	2006-02-15 10:09:17
86	1	2006-02-15 10:09:17
86	2	2006-02-15 10:09:17
86	2	2006-02-15 10:09:17
86	2	2006-02-15 10:09:17
86	2	2006-02-15 10:09:17
88	2	2006-02-15 10:09:17
88	2	2006-02-15 10:09:17
88	2	2006-02-15 10:09:17
88	2	2006-02-15 10:09:17
89	1	2006-02-15 10:09:17
89	1	2006-02-15 10:09:17
89	1	2006-02-15 10:09:17
89	2	2006-02-15 10:09:17
89	2	2006-02-15 10:09:17
89	2	2006-02-15 10:09:17
90	1	2006-02-15 10:09:17
90	1	2006-02-15 10:09:17
90	1	2006-02-15 10:09:17
90	2	2006-02-15 10:09:17
90	2	2006-02-15 10:09:17
90	2	2006-02-15 10:09:17
91	1	2006-02-15 10:09:17
91	1	2006-02-15 10:09:17
91	1	2006-02-15 10:09:17
91	1	2006-02-15 10:09:17
91	2	2006-02-15 10:09:17
91	2	2006-02-15 10:09:17
91	2	2006-02-15 10:09:17
91	2	2006-02-15 10:09:17
92	1	2006-02-15 10:09:17
92	1	2006-02-15 10:09:17
92	2	2006-02-15 10:09:17
92	2	2006-02-15 10:09:17
93	2	2006-02-15 10:09:17
93	2	2006-02-15 10:09:17
93	2	2006-02-15 10:09:17
94	1	2006-02-15 10:09:17
94	1	2006-02-15 10:09:17
95	1	2006-02-15 10:09:17
95	1	2006-02-15 10:09:17
95	2	2006-02-15 10:09:17
95	2	2006-02-15 10:09:17
95	2	2006-02-15 10:09:17
96	1	2006-02-15 10:09:17
96	1	2006-02-15 10:09:17
96	1	2006-02-15 10:09:17
97	1	2006-02-15 10:09:17
97	1	2006-02-15 10:09:17
97	1	2006-02-15 10:09:17
97	1	2006-02-15 10:09:17
97	2	2006-02-15 10:09:17
97	2	2006-02-15 10:09:17
98	1	2006-02-15 10:09:17
98	1	2006-02-15 10:09:17
98	1	2006-02-15 10:09:17
99	1	2006-02-15 10:09:17
99	1	2006-02-15 10:09:17
99	1	2006-02-15 10:09:17
99	2	2006-02-15 10:09:17
99	2	2006-02-15 10:09:17
99	2	2006-02-15 10:09:17
100	1	2006-02-15 10:09:17
100	1	2006-02-15 10:09:17
100	1	2006-02-15 10:09:17
100	1	2006-02-15 10:09:17
100	2	2006-02-15 10:09:17
100	2	2006-02-15 10:09:17
101	1	2006-02-15 10:09:17
101	1	2006-02-15 10:09:17
101	1	2006-02-15 10:09:17
101	1	2006-02-15 10:09:17
101	2	2006-02-15 10:09:17
101	2	2006-02-15 10:09:17
102	2	2006-02-15 10:09:17
102	2	2006-02-15 10:09:17
103	1	2006-02-15 10:09:17
103	1	2006-02-15 10:09:17
103	1	2006-02-15 10:09:17
103	1	2006-02-15 10:09:17
103	2	2006-02-15 10:09:17
103	2	2006-02-15 10:09:17
103	2	2006-02-15 10:09:17
103	2	2006-02-15 10:09:17
104	2	2006-02-15 10:09:17
104	2	2006-02-15 10:09:17
104	2	2006-02-15 10:09:17
105	1	2006-02-15 10:09:17
105	1	2006-02-15 10:09:17
105	2	2006-02-15 10:09:17
105	2	2006-02-15 10:09:17
105	2	2006-02-15 10:09:17
106	1	2006-02-15 10:09:17
106	1	2006-02-15 10:09:17
107	2	2006-02-15 10:09:17
107	2	2006-02-15 10:09:17
109	1	2006-02-15 10:09:17
109	1	2006-02-15 10:09:17
109	1	2006-02-15 10:09:17
109	1	2006-02-15 10:09:17
109	2	2006-02-15 10:09:17
109	2	2006-02-15 10:09:17
109	2	2006-02-15 10:09:17
109	2	2006-02-15 10:09:17
110	1	2006-02-15 10:09:17
110	1	2006-02-15 10:09:17
110	1	2006-02-15 10:09:17
110	1	2006-02-15 10:09:17
111	2	2006-02-15 10:09:17
111	2	2006-02-15 10:09:17
111	2	2006-02-15 10:09:17
111	2	2006-02-15 10:09:17
112	1	2006-02-15 10:09:17
112	1	2006-02-15 10:09:17
112	1	2006-02-15 10:09:17
112	1	2006-02-15 10:09:17
112	2	2006-02-15 10:09:17
112	2	2006-02-15 10:09:17
112	2	2006-02-15 10:09:17
113	2	2006-02-15 10:09:17
113	2	2006-02-15 10:09:17
113	2	2006-02-15 10:09:17
113	2	2006-02-15 10:09:17
114	1	2006-02-15 10:09:17
114	1	2006-02-15 10:09:17
114	1	2006-02-15 10:09:17
114	1	2006-02-15 10:09:17
114	2	2006-02-15 10:09:17
114	2	2006-02-15 10:09:17
114	2	2006-02-15 10:09:17
115	1	2006-02-15 10:09:17
115	1	2006-02-15 10:09:17
115	1	2006-02-15 10:09:17
115	2	2006-02-15 10:09:17
115	2	2006-02-15 10:09:17
115	2	2006-02-15 10:09:17
115	2	2006-02-15 10:09:17
116	1	2006-02-15 10:09:17
116	1	2006-02-15 10:09:17
116	2	2006-02-15 10:09:17
116	2	2006-02-15 10:09:17
116	2	2006-02-15 10:09:17
116	2	2006-02-15 10:09:17
117	1	2006-02-15 10:09:17
117	1	2006-02-15 10:09:17
117	1	2006-02-15 10:09:17
117	1	2006-02-15 10:09:17
117	2	2006-02-15 10:09:17
117	2	2006-02-15 10:09:17
118	1	2006-02-15 10:09:17
118	1	2006-02-15 10:09:17
118	1	2006-02-15 10:09:17
118	1	2006-02-15 10:09:17
118	2	2006-02-15 10:09:17
118	2	2006-02-15 10:09:17
119	1	2006-02-15 10:09:17
119	1	2006-02-15 10:09:17
119	1	2006-02-15 10:09:17
119	2	2006-02-15 10:09:17
119	2	2006-02-15 10:09:17
119	2	2006-02-15 10:09:17
119	2	2006-02-15 10:09:17
120	1	2006-02-15 10:09:17
120	1	2006-02-15 10:09:17
120	1	2006-02-15 10:09:17
121	1	2006-02-15 10:09:17
121	1	2006-02-15 10:09:17
121	1	2006-02-15 10:09:17
121	2	2006-02-15 10:09:17
121	2	2006-02-15 10:09:17
121	2	2006-02-15 10:09:17
122	1	2006-02-15 10:09:17
122	1	2006-02-15 10:09:17
122	1	2006-02-15 10:09:17
122	1	2006-02-15 10:09:17
122	2	2006-02-15 10:09:17
122	2	2006-02-15 10:09:17
122	2	2006-02-15 10:09:17
123	1	2006-02-15 10:09:17
123	1	2006-02-15 10:09:17
123	2	2006-02-15 10:09:17
123	2	2006-02-15 10:09:17
123	2	2006-02-15 10:09:17
124	2	2006-02-15 10:09:17
124	2	2006-02-15 10:09:17
124	2	2006-02-15 10:09:17
125	2	2006-02-15 10:09:17
125	2	2006-02-15 10:09:17
126	2	2006-02-15 10:09:17
126	2	2006-02-15 10:09:17
126	2	2006-02-15 10:09:17
127	1	2006-02-15 10:09:17
127	1	2006-02-15 10:09:17
127	1	2006-02-15 10:09:17
127	1	2006-02-15 10:09:17
127	2	2006-02-15 10:09:17
127	2	2006-02-15 10:09:17
127	2	2006-02-15 10:09:17
127	2	2006-02-15 10:09:17
129	1	2006-02-15 10:09:17
129	1	2006-02-15 10:09:17
129	1	2006-02-15 10:09:17
129	2	2006-02-15 10:09:17
129	2	2006-02-15 10:09:17
129	2	2006-02-15 10:09:17
130	1	2006-02-15 10:09:17
130	1	2006-02-15 10:09:17
130	2	2006-02-15 10:09:17
130	2	2006-02-15 10:09:17
130	2	2006-02-15 10:09:17
130	2	2006-02-15 10:09:17
131	1	2006-02-15 10:09:17
131	1	2006-02-15 10:09:17
131	1	2006-02-15 10:09:17
131	1	2006-02-15 10:09:17
131	2	2006-02-15 10:09:17
131	2	2006-02-15 10:09:17
132	1	2006-02-15 10:09:17
132	1	2006-02-15 10:09:17
132	1	2006-02-15 10:09:17
132	1	2006-02-15 10:09:17
132	2	2006-02-15 10:09:17
132	2	2006-02-15 10:09:17
133	1	2006-02-15 10:09:17
133	1	2006-02-15 10:09:17
133	2	2006-02-15 10:09:17
133	2	2006-02-15 10:09:17
134	2	2006-02-15 10:09:17
134	2	2006-02-15 10:09:17
134	2	2006-02-15 10:09:17
135	1	2006-02-15 10:09:17
135	1	2006-02-15 10:09:17
135	1	2006-02-15 10:09:17
135	2	2006-02-15 10:09:17
135	2	2006-02-15 10:09:17
135	2	2006-02-15 10:09:17
135	2	2006-02-15 10:09:17
136	1	2006-02-15 10:09:17
136	1	2006-02-15 10:09:17
136	1	2006-02-15 10:09:17
137	2	2006-02-15 10:09:17
137	2	2006-02-15 10:09:17
137	2	2006-02-15 10:09:17
137	2	2006-02-15 10:09:17
138	1	2006-02-15 10:09:17
138	1	2006-02-15 10:09:17
138	2	2006-02-15 10:09:17
138	2	2006-02-15 10:09:17
138	2	2006-02-15 10:09:17
139	1	2006-02-15 10:09:17
139	1	2006-02-15 10:09:17
139	1	2006-02-15 10:09:17
139	1	2006-02-15 10:09:17
139	2	2006-02-15 10:09:17
139	2	2006-02-15 10:09:17
140	1	2006-02-15 10:09:17
140	1	2006-02-15 10:09:17
140	2	2006-02-15 10:09:17
140	2	2006-02-15 10:09:17
140	2	2006-02-15 10:09:17
141	1	2006-02-15 10:09:17
141	1	2006-02-15 10:09:17
141	1	2006-02-15 10:09:17
141	2	2006-02-15 10:09:17
141	2	2006-02-15 10:09:17
142	1	2006-02-15 10:09:17
142	1	2006-02-15 10:09:17
142	1	2006-02-15 10:09:17
142	2	2006-02-15 10:09:17
142	2	2006-02-15 10:09:17
143	1	2006-02-15 10:09:17
143	1	2006-02-15 10:09:17
143	1	2006-02-15 10:09:17
143	1	2006-02-15 10:09:17
143	2	2006-02-15 10:09:17
143	2	2006-02-15 10:09:17
143	2	2006-02-15 10:09:17
145	2	2006-02-15 10:09:17
145	2	2006-02-15 10:09:17
145	2	2006-02-15 10:09:17
146	1	2006-02-15 10:09:17
146	1	2006-02-15 10:09:17
146	1	2006-02-15 10:09:17
147	1	2006-02-15 10:09:17
147	1	2006-02-15 10:09:17
147	1	2006-02-15 10:09:17
147	2	2006-02-15 10:09:17
147	2	2006-02-15 10:09:17
147	2	2006-02-15 10:09:17
149	1	2006-02-15 10:09:17
149	1	2006-02-15 10:09:17
149	1	2006-02-15 10:09:17
149	2	2006-02-15 10:09:17
149	2	2006-02-15 10:09:17
149	2	2006-02-15 10:09:17
150	1	2006-02-15 10:09:17
150	1	2006-02-15 10:09:17
150	2	2006-02-15 10:09:17
150	2	2006-02-15 10:09:17
150	2	2006-02-15 10:09:17
150	2	2006-02-15 10:09:17
151	1	2006-02-15 10:09:17
151	1	2006-02-15 10:09:17
151	2	2006-02-15 10:09:17
151	2	2006-02-15 10:09:17
152	1	2006-02-15 10:09:17
152	1	2006-02-15 10:09:17
152	1	2006-02-15 10:09:17
152	1	2006-02-15 10:09:17
153	1	2006-02-15 10:09:17
153	1	2006-02-15 10:09:17
153	1	2006-02-15 10:09:17
153	1	2006-02-15 10:09:17
154	1	2006-02-15 10:09:17
154	1	2006-02-15 10:09:17
154	1	2006-02-15 10:09:17
154	2	2006-02-15 10:09:17
154	2	2006-02-15 10:09:17
154	2	2006-02-15 10:09:17
154	2	2006-02-15 10:09:17
155	1	2006-02-15 10:09:17
155	1	2006-02-15 10:09:17
155	2	2006-02-15 10:09:17
155	2	2006-02-15 10:09:17
155	2	2006-02-15 10:09:17
156	2	2006-02-15 10:09:17
156	2	2006-02-15 10:09:17
157	2	2006-02-15 10:09:17
157	2	2006-02-15 10:09:17
157	2	2006-02-15 10:09:17
158	1	2006-02-15 10:09:17
158	1	2006-02-15 10:09:17
158	2	2006-02-15 10:09:17
158	2	2006-02-15 10:09:17
158	2	2006-02-15 10:09:17
159	1	2006-02-15 10:09:17
159	1	2006-02-15 10:09:17
159	1	2006-02-15 10:09:17
159	1	2006-02-15 10:09:17
159	2	2006-02-15 10:09:17
159	2	2006-02-15 10:09:17
159	2	2006-02-15 10:09:17
160	1	2006-02-15 10:09:17
160	1	2006-02-15 10:09:17
160	2	2006-02-15 10:09:17
160	2	2006-02-15 10:09:17
160	2	2006-02-15 10:09:17
161	1	2006-02-15 10:09:17
161	1	2006-02-15 10:09:17
162	1	2006-02-15 10:09:17
162	1	2006-02-15 10:09:17
162	1	2006-02-15 10:09:17
162	2	2006-02-15 10:09:17
162	2	2006-02-15 10:09:17
162	2	2006-02-15 10:09:17
162	2	2006-02-15 10:09:17
163	2	2006-02-15 10:09:17
163	2	2006-02-15 10:09:17
163	2	2006-02-15 10:09:17
164	1	2006-02-15 10:09:17
164	1	2006-02-15 10:09:17
164	2	2006-02-15 10:09:17
164	2	2006-02-15 10:09:17
164	2	2006-02-15 10:09:17
165	1	2006-02-15 10:09:17
165	1	2006-02-15 10:09:17
165	1	2006-02-15 10:09:17
165	2	2006-02-15 10:09:17
165	2	2006-02-15 10:09:17
166	1	2006-02-15 10:09:17
166	1	2006-02-15 10:09:17
166	1	2006-02-15 10:09:17
166	1	2006-02-15 10:09:17
166	2	2006-02-15 10:09:17
166	2	2006-02-15 10:09:17
167	1	2006-02-15 10:09:17
167	1	2006-02-15 10:09:17
167	1	2006-02-15 10:09:17
167	1	2006-02-15 10:09:17
167	2	2006-02-15 10:09:17
167	2	2006-02-15 10:09:17
167	2	2006-02-15 10:09:17
168	1	2006-02-15 10:09:17
168	1	2006-02-15 10:09:17
169	1	2006-02-15 10:09:17
169	1	2006-02-15 10:09:17
169	2	2006-02-15 10:09:17
169	2	2006-02-15 10:09:17
170	1	2006-02-15 10:09:17
170	1	2006-02-15 10:09:17
170	2	2006-02-15 10:09:17
170	2	2006-02-15 10:09:17
170	2	2006-02-15 10:09:17
170	2	2006-02-15 10:09:17
172	1	2006-02-15 10:09:17
172	1	2006-02-15 10:09:17
172	1	2006-02-15 10:09:17
172	1	2006-02-15 10:09:17
172	2	2006-02-15 10:09:17
172	2	2006-02-15 10:09:17
172	2	2006-02-15 10:09:17
173	1	2006-02-15 10:09:17
173	1	2006-02-15 10:09:17
173	1	2006-02-15 10:09:17
173	2	2006-02-15 10:09:17
173	2	2006-02-15 10:09:17
174	1	2006-02-15 10:09:17
174	1	2006-02-15 10:09:17
174	1	2006-02-15 10:09:17
174	1	2006-02-15 10:09:17
174	2	2006-02-15 10:09:17
174	2	2006-02-15 10:09:17
174	2	2006-02-15 10:09:17
174	2	2006-02-15 10:09:17
175	1	2006-02-15 10:09:17
175	1	2006-02-15 10:09:17
175	2	2006-02-15 10:09:17
175	2	2006-02-15 10:09:17
175	2	2006-02-15 10:09:17
176	1	2006-02-15 10:09:17
176	1	2006-02-15 10:09:17
176	2	2006-02-15 10:09:17
176	2	2006-02-15 10:09:17
176	2	2006-02-15 10:09:17
176	2	2006-02-15 10:09:17
177	2	2006-02-15 10:09:17
177	2	2006-02-15 10:09:17
177	2	2006-02-15 10:09:17
178	1	2006-02-15 10:09:17
178	1	2006-02-15 10:09:17
179	1	2006-02-15 10:09:17
179	1	2006-02-15 10:09:17
179	1	2006-02-15 10:09:17
179	1	2006-02-15 10:09:17
180	2	2006-02-15 10:09:17
