56	2	15714	4.99	2007-05-14 13:44:29.996577
58	2	15326	0.99	2007-05-14 13:44:29.996577
60	2	12489	9.98	2007-05-14 13:44:29.996577
60	2	14741	0.00	2007-05-14 13:44:29.996577
64	2	13333	4.99	2007-05-14 13:44:29.996577
69	2	11995	0.99	2007-05-14 13:44:29.996577
73	2	13108	2.99	2007-05-14 13:44:29.996577
75	2	13534	8.97	2007-05-14 13:44:29.996577
75	1	14488	0.00	2007-05-14 13:44:29.996577
75	2	15191	0.00	2007-05-14 13:44:29.996577
80	2	12457	2.99	2007-05-14 13:44:29.996577
83	2	11563	4.99	2007-05-14 13:44:29.996577
87	2	12719	4.99	2007-05-14 13:44:29.996577
91	1	12902	4.99	2007-05-14 13:44:29.996577
94	1	15371	4.99	2007-05-14 13:44:29.996577
99	1	11593	0.99	2007-05-14 13:44:29.996577
100	2	15021	0.99	2007-05-14 13:44:29.996577
101	2	12141	0.99	2007-05-14 13:44:29.996577
107	1	13079	1.98	2007-05-14 13:44:29.996577
107	1	15497	0.00	2007-05-14 13:44:29.996577
108	1	15294	4.99	2007-05-14 13:44:29.996577
111	2	15542	2.99	2007-05-14 13:44:29.996577
114	2	12506	4.99	2007-05-14 13:44:29.996577
115	2	13056	2.99	2007-05-14 13:44:29.996577
120	1	15780	4.99	2007-05-14 13:44:29.996577
135	1	13390	0.99	2007-05-14 13:44:29.996577
142	1	15454	0.99	2007-05-14 13:44:29.996577
152	2	11848	4.99	2007-05-14 13:44:29.996577
155	2	11496	7.98	2007-05-14 13:44:29.996577
155	1	12352	0.00	2007-05-14 13:44:29.996577
162	1	14220	0.99	2007-05-14 13:44:29.996577
163	2	11754	7.98	2007-05-14 13:44:29.996577
163	1	15282	0.00	2007-05-14 13:44:29.996577
168	1	15894	0.99	2007-05-14 13:44:29.996577
175	2	14060	3.98	2007-05-14 13:44:29.996577
175	2	13161	0.00	2007-05-14 13:44:29.996577
178	1	12897	4.99	2007-05-14 13:44:29.996577
180	1	12901	4.99	2007-05-14 13:44:29.996577
181	2	13008	2.99	2007-05-14 13:44:29.996577
186	1	14216	2.99	2007-05-14 13:44:29.996577
188	1	14503	2.99	2007-05-14 13:44:29.996577
190	2	15167	4.99	2007-05-14 13:44:29.996577
191	1	14361	0.99	2007-05-14 13:44:29.996577
192	1	11611	4.99	2007-05-14 13:44:29.996577
193	2	15729	2.99	2007-05-14 13:44:29.996577
199	2	13952	2.99	2007-05-14 13:44:29.996577
200	2	11866	2.99	2007-05-14 13:44:29.996577
208	1	13719	5.98	2007-05-14 13:44:29.996577
208	1	15717	0.00	2007-05-14 13:44:29.996577
211	2	12746	4.99	2007-05-14 13:44:29.996577
213	2	14374	2.99	2007-05-14 13:44:29.996577
214	2	15645	2.99	2007-05-14 13:44:29.996577
215	2	15862	0.99	2007-05-14 13:44:29.996577
216	1	12970	5.98	2007-05-14 13:44:29.996577
216	1	11676	0.00	2007-05-14 13:44:29.996577
219	1	11577	4.99	2007-05-14 13:44:29.996577
227	2	13374	4.99	2007-05-14 13:44:29.996577
228	2	12672	3.98	2007-05-14 13:44:29.996577
228	1	15234	0.00	2007-05-14 13:44:29.996577
229	2	13295	0.99	2007-05-14 13:44:29.996577
234	1	15778	0.99	2007-05-14 13:44:29.996577
236	1	12988	0.99	2007-05-14 13:44:29.996577
244	2	12736	4.99	2007-05-14 13:44:29.996577
245	2	12682	2.99	2007-05-14 13:44:29.996577
251	1	14107	0.99	2007-05-14 13:44:29.996577
252	2	13756	4.99	2007-05-14 13:44:29.996577
263	1	15293	0.99	2007-05-14 13:44:29.996577
264	2	14243	2.99	2007-05-14 13:44:29.996577
